t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
17.467,pose,A_leg1,2.629,-0.329,13.369,12.917,0.452,,1,0.0500,0,-1.3763,1,0.0015,0,-1.3763,0.182,0.200
18.496,pose,A_leg1,2.800,-0.413,13.369,12.917,0.452,,1,0.0500,0,-1.1863,1,0.0069,0,-1.1863,0.189,0.200
19.520,pose,A_leg1,2.970,-0.496,13.369,12.917,0.452,,1,0.0500,0,-0.9963,1,0.0008,0,-0.9963,0.181,0.200
20.534,pose,A_leg1,3.181,-0.599,13.369,12.917,0.452,,1,0.0500,0,-0.7613,1,0.0038,0,-0.7613,0.272,0.300
21.561,pose,A_leg1,3.437,-0.725,13.369,12.917,0.452,,1,0.0500,0,-0.4763,1,0.0028,0,-0.4763,0.272,0.300
22.601,pose,A_leg1,3.693,-0.850,13.369,12.917,0.452,,1,0.0500,0,-0.1913,1,0.0275,0,-0.1913,0.272,0.300
23.303,task_complete,A_leg1,3.869,-0.936,13.369,12.917,0.452,Completed in 10.39s (scheduled: 14.59s),1,0.0500,1,0.0037,1,0.0143,1,0.0037,0.272,0.300
23.626,waiting,A_leg2,3.869,-0.936,27.961,,,Waiting 4.3s until scheduled start,1,0.0500,1,0.0037,1,0.3000,1,0.0037,0.000,0.300
24.654,waiting,A_leg2,3.869,-0.936,27.961,,,Waiting 3.3s until scheduled start,1,0.0500,1,0.0037,1,0.3000,1,0.0037,0.000,0.300
25.677,waiting,A_leg2,3.869,-0.936,27.961,,,Waiting 2.3s until scheduled start,1,0.0500,1,0.0037,1,0.3000,1,0.0037,0.000,0.300
26.704,waiting,A_leg2,3.869,-0.936,27.961,,,Waiting 1.3s until scheduled start,1,0.0500,1,0.0037,1,0.3000,1,0.0037,0.000,0.300
27.513,task_start,A_leg2,3.869,-0.936,27.961,27.513,0.448,Deviation: 0.448s,1,0.0500,0,-inf,1,0.3000,0,-inf,0.000,0.300
27.734,pose,A_leg2,3.925,-0.956,27.961,27.513,0.448,,1,0.0500,0,-2.3848,1,0.0276,0,-2.3848,0.272,0.300
28.763,pose,A_leg2,4.200,-0.913,27.961,27.513,0.448,,1,0.0500,0,-2.1384,1,0.0045,0,-2.1384,0.295,0.300
29.796,pose,A_leg2,4.436,-0.755,27.961,27.513,0.448,,1,0.0500,0,-1.8546,1,0.0254,0,-1.8546,0.275,0.300
30.824,pose,A_leg2,4.661,-0.579,27.961,27.513,0.448,,1,0.0500,0,-1.5697,1,0.0078,0,-1.5697,0.281,0.300
31.843,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
32.872,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
33.904,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
34.939,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
35.965,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
36.992,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
38.016,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
39.051,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
40.074,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
41.111,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
42.148,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
43.179,pose,A_leg2,4.754,-0.504,27.961,27.513,0.448,FENCE: blocked entry to danger zone,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
44.209,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 0.27s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
45.234,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 1.30s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
46.274,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 2.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
47.302,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 3.37s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
48.333,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 4.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
49.352,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 5.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
50.379,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 6.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
51.411,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 7.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
52.437,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 8.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
53.476,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 9.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
54.501,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 10.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
55.537,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 11.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
56.562,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 12.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
57.584,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 13.65s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
58.617,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 14.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
59.638,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 15.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
60.662,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 16.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
61.691,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 17.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
62.708,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 18.77s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
63.743,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 19.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
64.776,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 20.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
65.802,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 21.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
66.831,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 22.89s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
67.856,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 23.92s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
68.880,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 24.94s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
69.905,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 25.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
70.933,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 27.00s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
71.957,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 28.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
72.991,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 29.05s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
74.022,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 30.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
75.044,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 31.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
76.080,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 32.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
77.106,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 33.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
78.139,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 34.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
79.139,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 35.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
80.166,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 36.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
81.184,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 37.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
82.214,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 38.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
83.246,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 39.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
84.284,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 40.35s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
85.310,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 41.37s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
86.343,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 42.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
87.372,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 43.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
88.402,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 44.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
89.433,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 45.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
90.458,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 46.52s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
91.482,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 47.55s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
92.506,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 48.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
93.541,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 49.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
94.574,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 50.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
95.600,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 51.66s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
96.625,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 52.69s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
97.656,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 53.72s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
98.675,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 54.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
99.702,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 55.77s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
100.728,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 56.79s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
101.751,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 57.81s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
102.781,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 58.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
103.807,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 59.87s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
104.837,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 60.90s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
105.865,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 61.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
106.894,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 62.96s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
107.925,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 63.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
108.954,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 65.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
109.982,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 66.05s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
111.016,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 67.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
112.058,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 68.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
113.089,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 69.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
114.111,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 70.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
115.145,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 71.21s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
116.171,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 72.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
117.202,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 73.27s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
118.217,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 74.28s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
119.245,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 75.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
120.270,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 76.33s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
121.296,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 77.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
122.318,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 78.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
123.358,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 79.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
124.393,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 80.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
125.434,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 81.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
126.470,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 82.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
127.505,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 83.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
128.526,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 84.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
129.555,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 85.62s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
130.576,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 86.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
131.604,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 87.67s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
132.625,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 88.69s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
133.655,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 89.72s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
134.676,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 90.74s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
135.692,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 91.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
136.732,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 92.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
137.762,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 93.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
138.792,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 94.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
139.817,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 95.88s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
140.847,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 96.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
141.870,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 97.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
142.908,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 98.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
143.942,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 100.01s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
144.959,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 101.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
145.995,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 102.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
147.017,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 103.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
148.049,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 104.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
149.079,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 105.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
150.116,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 106.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
151.153,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 107.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
152.175,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 108.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
153.207,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 109.27s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
154.241,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 110.30s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
155.280,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 111.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
156.316,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 112.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
157.346,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 113.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
158.366,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 114.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
159.399,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 115.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
160.429,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 116.49s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
161.450,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 117.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
162.462,overrun,A_leg2,4.754,-0.504,27.961,27.513,0.448,OVERRUN by 118.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
