t,event,task,x,y,scheduled_start,actual_start,schedule_deviation,note,phi1_bool,phi1_rob,phi2_bool,phi2_rob,phi3_bool,phi3_rob,phi_all_bool,phi_all_rob,speed,vmax
447.020,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 403.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
448.044,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 404.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
449.081,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 405.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
450.095,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 406.16s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
451.130,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 407.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
452.160,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 408.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
453.182,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 409.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
454.204,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 410.27s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
455.227,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 411.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
456.246,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 412.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
457.274,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 413.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
458.311,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 414.37s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
459.338,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 415.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
460.362,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 416.42s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
461.393,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 417.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
462.418,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 418.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
463.452,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 419.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
464.481,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 420.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
465.502,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 421.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
466.540,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 422.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
467.572,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 423.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
468.603,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 424.67s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
469.623,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 425.69s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
470.648,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 426.71s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
471.686,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 427.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
472.703,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 428.77s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
473.733,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 429.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
474.754,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 430.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
475.765,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 431.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
476.794,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 432.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
477.819,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 433.88s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
478.844,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 434.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
479.871,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 435.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
480.888,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 436.95s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
481.913,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 437.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
482.934,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 439.00s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
483.968,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 440.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
484.994,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 441.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
486.020,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 442.08s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
487.055,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 443.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
488.084,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 444.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
489.118,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 445.18s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
490.147,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 446.21s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
491.182,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 447.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
492.225,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 448.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
493.250,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 449.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
494.274,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 450.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
495.302,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 451.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
496.321,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 452.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
497.345,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 453.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
498.365,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 454.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
499.398,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 455.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
500.417,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 456.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
501.450,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 457.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
502.472,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 458.53s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
503.497,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 459.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
504.529,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 460.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
505.555,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 461.62s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
506.578,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 462.64s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
507.610,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 463.67s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
508.636,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 464.70s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
509.669,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 465.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
510.700,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 466.76s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
511.735,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 467.80s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
512.772,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 468.83s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
513.796,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 469.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
514.824,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 470.89s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
515.853,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 471.91s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
516.878,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 472.94s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
517.904,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 473.97s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
518.943,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 475.01s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
519.969,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 476.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
521.000,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 477.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
522.028,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 478.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
523.058,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 479.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
524.079,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 480.14s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
525.093,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 481.16s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
526.125,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 482.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
527.138,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 483.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
528.166,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 484.23s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
529.201,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 485.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
530.238,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 486.30s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
531.261,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 487.32s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
532.292,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 488.35s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
533.311,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 489.37s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
534.338,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 490.40s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
535.350,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 491.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
536.367,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 492.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
537.392,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 493.45s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
538.420,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 494.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
539.449,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 495.51s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
540.480,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 496.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
541.500,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 497.56s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
542.525,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 498.59s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
543.560,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 499.62s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
544.592,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 500.65s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
545.619,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 501.68s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
546.663,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 502.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
547.688,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 503.75s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
548.719,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 504.78s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
549.759,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 505.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
550.778,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 506.84s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
551.801,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 507.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
552.828,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 508.89s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
553.863,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 509.93s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
554.895,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 510.96s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
555.919,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 511.98s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
556.949,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 513.01s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
557.969,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 514.03s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
558.998,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 515.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
560.025,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 516.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
561.058,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 517.12s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
562.083,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 518.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
563.111,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 519.17s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
564.141,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 520.20s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
565.162,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 521.22s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
566.192,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 522.25s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
567.230,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 523.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
568.244,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 524.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
569.260,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 525.32s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
570.294,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 526.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
571.321,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 527.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
572.346,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 528.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
573.371,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 529.43s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
574.393,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 530.46s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
575.417,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 531.48s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
576.441,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 532.50s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
577.473,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 533.54s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
578.507,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 534.57s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
579.536,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 535.60s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
580.564,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 536.63s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
581.603,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 537.67s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
582.645,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 538.71s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
583.668,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 539.73s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
584.703,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 540.77s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
585.726,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 541.79s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
586.761,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 542.82s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
587.799,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 543.86s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
588.838,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 544.90s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
589.877,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 545.94s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
590.899,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 546.96s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
591.929,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 547.99s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
592.961,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 549.02s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
593.981,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 550.04s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
594.999,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 551.06s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
596.032,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 552.09s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
597.049,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 553.11s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
598.071,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 554.13s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
599.091,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 555.15s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
600.123,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 556.19s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
601.148,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 557.21s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
602.182,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 558.24s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
603.199,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 559.26s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
604.224,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 560.29s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
605.247,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 561.31s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
606.282,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 562.34s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
607.296,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 563.36s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
608.321,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 564.38s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
609.351,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 565.41s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
610.376,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 566.44s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
611.405,overrun,A_leg2,4.754,-0.504,27.963,27.504,0.458,OVERRUN by 567.47s,1,0.0500,0,-1.4497,1,0.3000,0,-1.4497,0.000,0.300
